,track_name,song_id,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,cluster
7149,Best Friend,069VGijrAsQVSY9ihFv1Px,Eminem,7dGJo4pcD2V6oG8kP0tJRR,0.75,0.906,0,-5.028,1,0.0477,0.0174,0.0,0.0551,0.562,135.96,spotify:track:069VGijrAsQVSY9ihFv1Px,https://api.spotify.com/v1/tracks/069VGijrAsQVSY9ihFv1Px,https://api.spotify.com/v1/audio-analysis/069VGijrAsQVSY9ihFv1Px,314280,4,0
7150,You Don't Know Love,3Iyzdie1LZW22Z9S2hIvHl,Olly Murs,3whuHq0yGx60atvA2RCVRW,0.676,0.655,2,-5.705,0,0.0496,0.00091,0.0,0.224,0.371,118.673,spotify:track:3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/tracks/3Iyzdie1LZW22Z9S2hIvHl,https://api.spotify.com/v1/audio-analysis/3Iyzdie1LZW22Z9S2hIvHl,198480,4,1
7151,Love You Like A Love Song,0laYHRpNTS6i8FXdupHkJ4,Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,0.858,0.678,1,-3.87,0,0.0469,0.0761,0.0,0.0741,0.922,117.009,spotify:track:0laYHRpNTS6i8FXdupHkJ4,https://api.spotify.com/v1/tracks/0laYHRpNTS6i8FXdupHkJ4,https://api.spotify.com/v1/audio-analysis/0laYHRpNTS6i8FXdupHkJ4,188453,4,1
7152,Fell in Love with a Girl,6fLDBnJDWsXwtFSxTC0I9N,The White Stripes,4F84IBURUo98rz4r61KF70,0.323,0.976,0,-1.598,1,0.129,0.69,0.000211,0.794,0.396,95.883,spotify:track:6fLDBnJDWsXwtFSxTC0I9N,https://api.spotify.com/v1/tracks/6fLDBnJDWsXwtFSxTC0I9N,https://api.spotify.com/v1/audio-analysis/6fLDBnJDWsXwtFSxTC0I9N,110093,4,4
7153,Hard To Love,4ldUuExGDeBCKtyrCvW3h9,Matthew Koma,1mU61l2mcjEFraXZLpvVMo,0.548,0.64,7,-5.91,1,0.0908,0.0399,0.0,0.141,0.285,84.943,spotify:track:4ldUuExGDeBCKtyrCvW3h9,https://api.spotify.com/v1/tracks/4ldUuExGDeBCKtyrCvW3h9,https://api.spotify.com/v1/audio-analysis/4ldUuExGDeBCKtyrCvW3h9,214733,4,0
7154,How Deep Is Your Love,2E0kGMK29BUaVQN4zC3Vpj,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,0.623,0.189,5,-17.374,0,0.0291,0.271,2.24e-06,0.257,0.646,104.985,spotify:track:2E0kGMK29BUaVQN4zC3Vpj,https://api.spotify.com/v1/tracks/2E0kGMK29BUaVQN4zC3Vpj,https://api.spotify.com/v1/audio-analysis/2E0kGMK29BUaVQN4zC3Vpj,241360,4,7
7155,How Did You Love,2le5xHvcWF8PDp608d4L8D,Shinedown,70BYFdaZbEKbeauJ670ysI,0.331,0.75,5,-5.202,1,0.0436,6.86e-05,1.21e-06,0.0945,0.26,185.97,spotify:track:2le5xHvcWF8PDp608d4L8D,https://api.spotify.com/v1/tracks/2le5xHvcWF8PDp608d4L8D,https://api.spotify.com/v1/audio-analysis/2le5xHvcWF8PDp608d4L8D,187627,4,8
7156,How to Love (feat. Sofia Reyes),1lWoanAmIk1PZisbP5LmwT,Cash Cash,1LOB7jTeEV14pHai6EXSzF,0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,spotify:track:1lWoanAmIk1PZisbP5LmwT,https://api.spotify.com/v1/tracks/1lWoanAmIk1PZisbP5LmwT,https://api.spotify.com/v1/audio-analysis/1lWoanAmIk1PZisbP5LmwT,219240,4,0
7157,How to Love (feat. Sofia Reyes),1lWoanAmIk1PZisbP5LmwT,Sofía Reyes,0haZhu4fFKt0Ag94kZDiz2,0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,spotify:track:1lWoanAmIk1PZisbP5LmwT,https://api.spotify.com/v1/tracks/1lWoanAmIk1PZisbP5LmwT,https://api.spotify.com/v1/audio-analysis/1lWoanAmIk1PZisbP5LmwT,219240,4,0
7158,Let Me Love You - Sean Paul Remix,3ihJMgAI2o2UT1INo8haC1,DJ Snake,540vIaP2JwjQb9dm3aArA4,0.653,0.697,8,-4.803,1,0.0609,0.0197,4.72e-06,0.188,0.134,100.038,spotify:track:3ihJMgAI2o2UT1INo8haC1,https://api.spotify.com/v1/tracks/3ihJMgAI2o2UT1INo8haC1,https://api.spotify.com/v1/audio-analysis/3ihJMgAI2o2UT1INo8haC1,215560,4,0
7159,Let Me Love You - Sean Paul Remix,3ihJMgAI2o2UT1INo8haC1,Sean Paul,3Isy6kedDrgPYoTS1dazA9,0.653,0.697,8,-4.803,1,0.0609,0.0197,4.72e-06,0.188,0.134,100.038,spotify:track:3ihJMgAI2o2UT1INo8haC1,https://api.spotify.com/v1/tracks/3ihJMgAI2o2UT1INo8haC1,https://api.spotify.com/v1/audio-analysis/3ihJMgAI2o2UT1INo8haC1,215560,4,0
7160,Let Me Love You - Sean Paul Remix,3ihJMgAI2o2UT1INo8haC1,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,0.653,0.697,8,-4.803,1,0.0609,0.0197,4.72e-06,0.188,0.134,100.038,spotify:track:3ihJMgAI2o2UT1INo8haC1,https://api.spotify.com/v1/tracks/3ihJMgAI2o2UT1INo8haC1,https://api.spotify.com/v1/audio-analysis/3ihJMgAI2o2UT1INo8haC1,215560,4,0
7161,Love Train,28285KFbyCq8sJofn58qlD,The O'Jays,38h03gA85YYPeDPd9ER9rT,0.743,0.572,0,-9.627,1,0.0493,0.186,1.44e-05,0.163,0.675,122.658,spotify:track:28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/tracks/28285KFbyCq8sJofn58qlD,https://api.spotify.com/v1/audio-analysis/28285KFbyCq8sJofn58qlD,178400,4,0
7162,Sexy Love,10aWGOqSDBqvNzJ9NeKDbK,Ne-Yo,21E3waRsmPlU7jZsS13rcj,0.693,0.516,8,-6.446,1,0.0413,0.297,0.000127,0.0604,0.494,94.02,spotify:track:10aWGOqSDBqvNzJ9NeKDbK,https://api.spotify.com/v1/tracks/10aWGOqSDBqvNzJ9NeKDbK,https://api.spotify.com/v1/audio-analysis/10aWGOqSDBqvNzJ9NeKDbK,220853,4,0
7163,Dearly Departed,0eKfGJbyuQFqyZAE3hNrQN,Aaron Carter,5338fdSzGNOFD4cxAxDTeq,0.645,0.766,5,-3.475,1,0.0319,0.0743,0.00014,0.107,0.469,110.043,spotify:track:0eKfGJbyuQFqyZAE3hNrQN,https://api.spotify.com/v1/tracks/0eKfGJbyuQFqyZAE3hNrQN,https://api.spotify.com/v1/audio-analysis/0eKfGJbyuQFqyZAE3hNrQN,206532,4,0
7164,Petals,1TVd8FHpeg1Afa92kaO0kR,Bibio,0qzzGu8qpbXYpzgV52wOFT,0.359,0.286,9,-10.172,0,0.0338,0.908,0.0036,0.109,0.229,152.205,spotify:track:1TVd8FHpeg1Afa92kaO0kR,https://api.spotify.com/v1/tracks/1TVd8FHpeg1Afa92kaO0kR,https://api.spotify.com/v1/audio-analysis/1TVd8FHpeg1Afa92kaO0kR,152333,4,7
7165,Sudden Love (Acoustic),4j1qgmRVqhFANilbZ70bft,The Woodlands,3uitNL8cJAFwhKlDO762Gx,0.719,0.325,0,-12.222,1,0.0355,0.847,0.0,0.125,0.286,130.534,spotify:track:4j1qgmRVqhFANilbZ70bft,https://api.spotify.com/v1/tracks/4j1qgmRVqhFANilbZ70bft,https://api.spotify.com/v1/audio-analysis/4j1qgmRVqhFANilbZ70bft,182211,4,7
7166,Love Like This - Acoustic,1VfJeju8B6qP4ZFsYuVW9U,Kodaline,4BxCuXFJrSWGi1KHcVqaU4,0.398,0.151,4,-14.402,1,0.0341,0.961,0.0425,0.0923,0.0745,107.072,spotify:track:1VfJeju8B6qP4ZFsYuVW9U,https://api.spotify.com/v1/tracks/1VfJeju8B6qP4ZFsYuVW9U,https://api.spotify.com/v1/audio-analysis/1VfJeju8B6qP4ZFsYuVW9U,241640,4,7
7167,Louis V,1ErhPSE3wTbXAaumUfLSYj,Night Lovell,2y246nnP9pQT0E6v3ZMMOO,0.724,0.556,1,-10.659,1,0.148,0.161,3.68e-06,0.487,0.223,120.06,spotify:track:1ErhPSE3wTbXAaumUfLSYj,https://api.spotify.com/v1/tracks/1ErhPSE3wTbXAaumUfLSYj,https://api.spotify.com/v1/audio-analysis/1ErhPSE3wTbXAaumUfLSYj,233932,4,4
7168,I Wanna Love You,4xAk8Lw82G3YoVSOdVAsBx,Akon,0z4gvV4rjIZ9wHck67ucSV,0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,spotify:track:4xAk8Lw82G3YoVSOdVAsBx,https://api.spotify.com/v1/tracks/4xAk8Lw82G3YoVSOdVAsBx,https://api.spotify.com/v1/audio-analysis/4xAk8Lw82G3YoVSOdVAsBx,247067,4,0
7169,I Wanna Love You,4xAk8Lw82G3YoVSOdVAsBx,Snoop Dogg,7hJcb9fa4alzcOq3EaNPoG,0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,spotify:track:4xAk8Lw82G3YoVSOdVAsBx,https://api.spotify.com/v1/tracks/4xAk8Lw82G3YoVSOdVAsBx,https://api.spotify.com/v1/audio-analysis/4xAk8Lw82G3YoVSOdVAsBx,247067,4,0
7170,Superficial Love,5hwh37sTi84MVhCBMWzhGE,Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,0.477,0.242,8,-9.162,1,0.0529,0.928,0.0,0.0818,0.488,43.509,spotify:track:5hwh37sTi84MVhCBMWzhGE,https://api.spotify.com/v1/tracks/5hwh37sTi84MVhCBMWzhGE,https://api.spotify.com/v1/audio-analysis/5hwh37sTi84MVhCBMWzhGE,207973,4,7
7171,You Love It,6QRkUg9vc47tCfL93fIqP3,Roy Woods,7mDU6nMUJnOSY2Hkjz5oqM,0.559,0.572,6,-10.391,0,0.052,0.628,1.67e-05,0.15,0.216,136.014,spotify:track:6QRkUg9vc47tCfL93fIqP3,https://api.spotify.com/v1/tracks/6QRkUg9vc47tCfL93fIqP3,https://api.spotify.com/v1/audio-analysis/6QRkUg9vc47tCfL93fIqP3,186358,4,7
7172,Love Love Love,3e5Ee5GrNzSnCt2laIDm3S,Avalanche City,1PX8bguYn6ba8NaBOJuu8A,0.519,0.494,6,-5.399,1,0.0263,0.188,0.0,0.159,0.243,99.909,spotify:track:3e5Ee5GrNzSnCt2laIDm3S,https://api.spotify.com/v1/tracks/3e5Ee5GrNzSnCt2laIDm3S,https://api.spotify.com/v1/audio-analysis/3e5Ee5GrNzSnCt2laIDm3S,192827,4,0
7173,She Will Be Loved - Acoustic,2sLS4tVaEoMYrNS67PVz0V,Maroon 5,04gDigrS5kc9YWfZHwBETP,0.618,0.504,11,-9.328,0,0.0319,0.496,4.73e-06,0.698,0.58,98.12,spotify:track:2sLS4tVaEoMYrNS67PVz0V,https://api.spotify.com/v1/tracks/2sLS4tVaEoMYrNS67PVz0V,https://api.spotify.com/v1/audio-analysis/2sLS4tVaEoMYrNS67PVz0V,276787,4,4
7174,Scars,3iGjPHGVRKPgQ6LvSN2zJI,Papa Roach,4RddZ3iHvSpGV4dvATac9X,0.428,0.92,11,-3.852,1,0.054,0.0856,0.0,0.177,0.453,89.895,spotify:track:3iGjPHGVRKPgQ6LvSN2zJI,https://api.spotify.com/v1/tracks/3iGjPHGVRKPgQ6LvSN2zJI,https://api.spotify.com/v1/audio-analysis/3iGjPHGVRKPgQ6LvSN2zJI,208213,4,0
7175,As Long as You Love Me,6bH2owMgMDNW6zygbotS49,Backstreet Boys,5rSXSAkZ67PYJSvpUpkOr7,0.804,0.801,0,-4.892,1,0.0305,0.275,3.29e-05,0.215,0.826,98.12,spotify:track:6bH2owMgMDNW6zygbotS49,https://api.spotify.com/v1/tracks/6bH2owMgMDNW6zygbotS49,https://api.spotify.com/v1/audio-analysis/6bH2owMgMDNW6zygbotS49,221107,4,0
7176,Caribbean Queen (No More Love On the Run),0ObLFkX9bnGBZMFVeLFRN4,Billy Ocean,5IDs1CK15HegSAhGEbSYXo,0.82,0.596,2,-8.384,0,0.0275,0.295,8.54e-06,0.0635,0.961,113.799,spotify:track:0ObLFkX9bnGBZMFVeLFRN4,https://api.spotify.com/v1/tracks/0ObLFkX9bnGBZMFVeLFRN4,https://api.spotify.com/v1/audio-analysis/0ObLFkX9bnGBZMFVeLFRN4,246293,4,1
7177,All Out of Love,6Nq8YtPAHuL1outooeiFde,Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,0.503,0.47,0,-8.006,1,0.0257,0.291,0.0,0.396,0.334,108.486,spotify:track:6Nq8YtPAHuL1outooeiFde,https://api.spotify.com/v1/tracks/6Nq8YtPAHuL1outooeiFde,https://api.spotify.com/v1/audio-analysis/6Nq8YtPAHuL1outooeiFde,241373,4,7
7178,How to Love (feat. Sofia Reyes),2VYiQ9ijG3NER2aevaxzDi,Cash Cash,1LOB7jTeEV14pHai6EXSzF,0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,spotify:track:2VYiQ9ijG3NER2aevaxzDi,https://api.spotify.com/v1/tracks/2VYiQ9ijG3NER2aevaxzDi,https://api.spotify.com/v1/audio-analysis/2VYiQ9ijG3NER2aevaxzDi,219240,4,0
7179,How to Love (feat. Sofia Reyes),2VYiQ9ijG3NER2aevaxzDi,Sofía Reyes,0haZhu4fFKt0Ag94kZDiz2,0.673,0.894,0,-2.73,1,0.0594,0.148,3.4e-06,0.141,0.63,118.894,spotify:track:2VYiQ9ijG3NER2aevaxzDi,https://api.spotify.com/v1/tracks/2VYiQ9ijG3NER2aevaxzDi,https://api.spotify.com/v1/audio-analysis/2VYiQ9ijG3NER2aevaxzDi,219240,4,0
7180,Your Love - Dolce Amore Teleserye Theme,2PcbtMoqOlGSzOfyJlkB06,Juris,4BNWanhw4AjSXjBm9L1Jzy,0.52,0.309,2,-12.039,1,0.0534,0.597,0.0,0.102,0.177,150.098,spotify:track:2PcbtMoqOlGSzOfyJlkB06,https://api.spotify.com/v1/tracks/2PcbtMoqOlGSzOfyJlkB06,https://api.spotify.com/v1/audio-analysis/2PcbtMoqOlGSzOfyJlkB06,250804,4,7
7181,You & I (Nobody in the World),55nlbqqFVnSsArIeYSQlqx,John Legend,5y2Xq6xcjJb2jVM54GHK3t,0.456,0.342,11,-8.162,0,0.0283,0.129,0.0,0.124,0.224,84.087,spotify:track:55nlbqqFVnSsArIeYSQlqx,https://api.spotify.com/v1/tracks/55nlbqqFVnSsArIeYSQlqx,https://api.spotify.com/v1/audio-analysis/55nlbqqFVnSsArIeYSQlqx,252653,4,1
7182,Sexual Healing,3VZmChrnVW8JK6ano4gSED,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,0.805,0.602,0,-9.7,0,0.0579,0.119,0.000122,0.0581,0.744,94.382,spotify:track:3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,https://api.spotify.com/v1/audio-analysis/3VZmChrnVW8JK6ano4gSED,238600,4,1
7183,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),0wDbYIl4fN2mccHczCJqEf,Sean Kingston,6S0dmVVn4udvppDhZIWxCr,0.792,0.808,5,-4.156,1,0.0963,0.335,0.0,0.269,0.709,92.064,spotify:track:0wDbYIl4fN2mccHczCJqEf,https://api.spotify.com/v1/tracks/0wDbYIl4fN2mccHczCJqEf,https://api.spotify.com/v1/audio-analysis/0wDbYIl4fN2mccHczCJqEf,230600,4,0
7184,Letting Go (Dutty Love) featuring Nicki Minaj (feat. Nicki Minaj),0wDbYIl4fN2mccHczCJqEf,Nicki Minaj,0hCNtLu0JehylgoiP8L4Gh,0.792,0.808,5,-4.156,1,0.0963,0.335,0.0,0.269,0.709,92.064,spotify:track:0wDbYIl4fN2mccHczCJqEf,https://api.spotify.com/v1/tracks/0wDbYIl4fN2mccHczCJqEf,https://api.spotify.com/v1/audio-analysis/0wDbYIl4fN2mccHczCJqEf,230600,4,0
7185,Stay - On the Wings of Love Teleserye Theme,5QVuf1MpdzFtFoJGwcKosa,Daryl Ong,1vg8YXdgvLLPPeXZkM7g5W,0.562,0.281,7,-8.813,1,0.0296,0.841,0.0,0.112,0.306,91.961,spotify:track:5QVuf1MpdzFtFoJGwcKosa,https://api.spotify.com/v1/tracks/5QVuf1MpdzFtFoJGwcKosa,https://api.spotify.com/v1/audio-analysis/5QVuf1MpdzFtFoJGwcKosa,262087,4,7
7186,Love In The Sky,3WKYPmiPpJas9j5Aari5iK,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.644,0.736,9,-6.862,0,0.0514,0.16,0.000156,0.6,0.347,115.032,spotify:track:3WKYPmiPpJas9j5Aari5iK,https://api.spotify.com/v1/tracks/3WKYPmiPpJas9j5Aari5iK,https://api.spotify.com/v1/audio-analysis/3WKYPmiPpJas9j5Aari5iK,267920,4,4
7187,Love of Money,3PplkXOimkB6MgA7iWUMQC,Vybz Kartel,2NUz5P42WqkxilbI8ocN76,0.768,0.804,4,-6.091,0,0.33,0.134,0.0,0.362,0.606,112.139,spotify:track:3PplkXOimkB6MgA7iWUMQC,https://api.spotify.com/v1/tracks/3PplkXOimkB6MgA7iWUMQC,https://api.spotify.com/v1/audio-analysis/3PplkXOimkB6MgA7iWUMQC,165987,4,5
7188,Higher Love (feat. Grace Grundy),3Md4WAeVbgzTpqBPJqmAFM,Charming Horses,5rr0CMtvn1p9Be8ICfkTc3,0.757,0.759,8,-6.387,1,0.037,0.0636,0.000586,0.161,0.326,109.988,spotify:track:3Md4WAeVbgzTpqBPJqmAFM,https://api.spotify.com/v1/tracks/3Md4WAeVbgzTpqBPJqmAFM,https://api.spotify.com/v1/audio-analysis/3Md4WAeVbgzTpqBPJqmAFM,149707,4,0
7189,Higher Love (feat. Grace Grundy),3Md4WAeVbgzTpqBPJqmAFM,Grace Grundy,3pFPBG84k5bQVbL9apf2PD,0.757,0.759,8,-6.387,1,0.037,0.0636,0.000586,0.161,0.326,109.988,spotify:track:3Md4WAeVbgzTpqBPJqmAFM,https://api.spotify.com/v1/tracks/3Md4WAeVbgzTpqBPJqmAFM,https://api.spotify.com/v1/audio-analysis/3Md4WAeVbgzTpqBPJqmAFM,149707,4,0
7190,Love at First Sight,6lshneWA5B2gWRLT4eKIR9,Vybz Kartel,2NUz5P42WqkxilbI8ocN76,0.413,0.705,8,-3.976,0,0.044,0.0172,0.0,0.266,0.405,114.101,spotify:track:6lshneWA5B2gWRLT4eKIR9,https://api.spotify.com/v1/tracks/6lshneWA5B2gWRLT4eKIR9,https://api.spotify.com/v1/audio-analysis/6lshneWA5B2gWRLT4eKIR9,211427,4,1
7191,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",5E8yddtSG3sH4hw2SfwcgW,Joseph Williams,5xk0kRuXn1zToTHpHAqpui,0.306,0.132,5,-19.31,1,0.0538,0.787,0.0,0.57,0.473,78.46,spotify:track:5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/tracks/5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/audio-analysis/5E8yddtSG3sH4hw2SfwcgW,177787,4,7
7192,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",5E8yddtSG3sH4hw2SfwcgW,Sally Dworsky,7vK6xoR5zT4DypEu0blUku,0.306,0.132,5,-19.31,1,0.0538,0.787,0.0,0.57,0.473,78.46,spotify:track:5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/tracks/5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/audio-analysis/5E8yddtSG3sH4hw2SfwcgW,177787,4,7
7193,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",5E8yddtSG3sH4hw2SfwcgW,Nathan Lane,0P0do9GwiSgweSF6Ui3mrv,0.306,0.132,5,-19.31,1,0.0538,0.787,0.0,0.57,0.473,78.46,spotify:track:5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/tracks/5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/audio-analysis/5E8yddtSG3sH4hw2SfwcgW,177787,4,7
7194,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",5E8yddtSG3sH4hw2SfwcgW,Ernie Sabella,0RH6EMxqfzCEB7QCSKQ4xr,0.306,0.132,5,-19.31,1,0.0538,0.787,0.0,0.57,0.473,78.46,spotify:track:5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/tracks/5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/audio-analysis/5E8yddtSG3sH4hw2SfwcgW,177787,4,7
7195,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",5E8yddtSG3sH4hw2SfwcgW,Kristle Edwards,4y5d67UxD0QON2vRZOjXZ6,0.306,0.132,5,-19.31,1,0.0538,0.787,0.0,0.57,0.473,78.46,spotify:track:5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/tracks/5E8yddtSG3sH4hw2SfwcgW,https://api.spotify.com/v1/audio-analysis/5E8yddtSG3sH4hw2SfwcgW,177787,4,7
7196,Gaza Love,2k7WOEDnDuvX9TATNElJEH,Vybz Kartel,2NUz5P42WqkxilbI8ocN76,0.513,0.878,1,-3.578,1,0.368,0.15,0.0,0.047,0.763,167.434,spotify:track:2k7WOEDnDuvX9TATNElJEH,https://api.spotify.com/v1/tracks/2k7WOEDnDuvX9TATNElJEH,https://api.spotify.com/v1/audio-analysis/2k7WOEDnDuvX9TATNElJEH,223640,4,5
7197,For Love,6zmYHqmRNy0zozzJxwSLR8,Vybz Kartel,2NUz5P42WqkxilbI8ocN76,0.581,0.77,4,-4.421,0,0.0422,0.0474,8.4e-06,0.0511,0.219,179.973,spotify:track:6zmYHqmRNy0zozzJxwSLR8,https://api.spotify.com/v1/tracks/6zmYHqmRNy0zozzJxwSLR8,https://api.spotify.com/v1/audio-analysis/6zmYHqmRNy0zozzJxwSLR8,225880,4,8
7198,Things to Do,6xQvn6QhoopFbkCUMCXnb5,Pryde,2jXkmOvMSrdTP5wmWjezVo,0.707,0.577,0,-4.584,1,0.0606,0.0335,0.0,0.125,0.197,120.13,spotify:track:6xQvn6QhoopFbkCUMCXnb5,https://api.spotify.com/v1/tracks/6xQvn6QhoopFbkCUMCXnb5,https://api.spotify.com/v1/audio-analysis/6xQvn6QhoopFbkCUMCXnb5,179431,4,0
7199,Crew Love,0OVVOCs6vK5cNl0x9AEpHr,Drake,3TVXtAsR1Inumwj472S9r4,0.418,0.546,0,-9.057,0,0.238,0.227,0.0,0.229,0.294,160.152,spotify:track:0OVVOCs6vK5cNl0x9AEpHr,https://api.spotify.com/v1/tracks/0OVVOCs6vK5cNl0x9AEpHr,https://api.spotify.com/v1/audio-analysis/0OVVOCs6vK5cNl0x9AEpHr,208813,4,8
7200,Crew Love,0OVVOCs6vK5cNl0x9AEpHr,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,0.418,0.546,0,-9.057,0,0.238,0.227,0.0,0.229,0.294,160.152,spotify:track:0OVVOCs6vK5cNl0x9AEpHr,https://api.spotify.com/v1/tracks/0OVVOCs6vK5cNl0x9AEpHr,https://api.spotify.com/v1/audio-analysis/0OVVOCs6vK5cNl0x9AEpHr,208813,4,8
7201,Love Like We Used To (feat. Nateur),5EITjsahjBbV3FjLOPzsfz,Captain Cuts,0rlKkLkpsCnJbZethGBfAk,0.701,0.837,1,-5.231,0,0.0558,0.021,0.0,0.927,0.344,102.019,spotify:track:5EITjsahjBbV3FjLOPzsfz,https://api.spotify.com/v1/tracks/5EITjsahjBbV3FjLOPzsfz,https://api.spotify.com/v1/audio-analysis/5EITjsahjBbV3FjLOPzsfz,227057,4,4
7202,Love Like We Used To (feat. Nateur),5EITjsahjBbV3FjLOPzsfz,Nateur,3NooRwmmAjbIEuIHzgZTHU,0.701,0.837,1,-5.231,0,0.0558,0.021,0.0,0.927,0.344,102.019,spotify:track:5EITjsahjBbV3FjLOPzsfz,https://api.spotify.com/v1/tracks/5EITjsahjBbV3FjLOPzsfz,https://api.spotify.com/v1/audio-analysis/5EITjsahjBbV3FjLOPzsfz,227057,4,4
7203,Falling in Love at a Coffee Shop,1KHdq8NK9QxnGjdXb55NiG,Landon Pigg,1whjlG0NSaQytgDIWz10GS,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,spotify:track:1KHdq8NK9QxnGjdXb55NiG,https://api.spotify.com/v1/tracks/1KHdq8NK9QxnGjdXb55NiG,https://api.spotify.com/v1/audio-analysis/1KHdq8NK9QxnGjdXb55NiG,244987,3,3
7204,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",3Dupb5AcaVFErlSSfl3szW,Susan Egan,7CckquWatDQSr3PFKkjM8M,0.684,0.471,0,-9.43,1,0.043,0.208,0.0,0.14,0.453,121.081,spotify:track:3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/tracks/3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/audio-analysis/3Dupb5AcaVFErlSSfl3szW,140093,4,0
7205,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",3Dupb5AcaVFErlSSfl3szW,Cheryl Freeman,3E0MPcbZSjfJ1HsnJKXkqd,0.684,0.471,0,-9.43,1,0.043,0.208,0.0,0.14,0.453,121.081,spotify:track:3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/tracks/3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/audio-analysis/3Dupb5AcaVFErlSSfl3szW,140093,4,0
7206,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",3Dupb5AcaVFErlSSfl3szW,LaChanze,3zT7dcLl9wbSXsVh3VQx3A,0.684,0.471,0,-9.43,1,0.043,0.208,0.0,0.14,0.453,121.081,spotify:track:3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/tracks/3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/audio-analysis/3Dupb5AcaVFErlSSfl3szW,140093,4,0
7207,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",3Dupb5AcaVFErlSSfl3szW,Vaneese Thomas,79cmm0PKrLWIrqp80GpJtK,0.684,0.471,0,-9.43,1,0.043,0.208,0.0,0.14,0.453,121.081,spotify:track:3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/tracks/3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/audio-analysis/3Dupb5AcaVFErlSSfl3szW,140093,4,0
7208,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",3Dupb5AcaVFErlSSfl3szW,Lillias White,5TKKPpY9zr2qrz3JM3Vawq,0.684,0.471,0,-9.43,1,0.043,0.208,0.0,0.14,0.453,121.081,spotify:track:3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/tracks/3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/audio-analysis/3Dupb5AcaVFErlSSfl3szW,140093,4,0
7209,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",3Dupb5AcaVFErlSSfl3szW,Disney,3xvaSlT4xsyk6lY1ESOspO,0.684,0.471,0,-9.43,1,0.043,0.208,0.0,0.14,0.453,121.081,spotify:track:3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/tracks/3Dupb5AcaVFErlSSfl3szW,https://api.spotify.com/v1/audio-analysis/3Dupb5AcaVFErlSSfl3szW,140093,4,0
